frame,track_id,x1,y1,x2,y2,xc,yc,w,h,conf
Vid1_0864.png,2,1305,1415,1653,1511,1479.48,1463.45,348.8,95.33,0.8742
Vid1_0864.png,3,1631,1384,1911,1502,1771.42,1443.37,279.2,118.48,0.8915
Vid1_0864.png,6,846,1285,1117,1366,981.76,1325.89,270.89,80.73,0.854
Vid1_0865.png,2,1303,1413,1653,1510,1478.69,1461.97,349.59,97.14,0.876
Vid1_0865.png,3,1607,1381,1885,1506,1746.6,1444.01,277.96,124.97,0.8949
Vid1_0865.png,6,921,1276,1187,1359,1054.3,1318.12,266.32,82.66,0.8734
Vid1_0866.png,2,1304,1411,1655,1511,1479.9,1461.59,351.1,99.47,0.8794
Vid1_0866.png,3,1582,1376,1857,1505,1720.29,1441.26,275.2,128.95,0.9123
Vid1_0866.png,6,981,1272,1255,1353,1118.84,1312.55,273.84,81.04,0.8672
Vid1_0867.png,2,1303,1411,1656,1512,1479.78,1461.88,352.78,101.34,0.8819
Vid1_0867.png,3,1557,1369,1845,1507,1701.21,1438.44,288.31,137.81,0.9125
Vid1_0867.png,6,1048,1267,1322,1350,1185.65,1309.02,274.64,83.39,0.8703
Vid1_0868.png,2,1303,1411,1657,1512,1480.52,1461.66,353.93,101.18,0.8751
Vid1_0868.png,3,1532,1360,1827,1507,1680.08,1434.03,295.78,147.91,0.9067
Vid1_0868.png,6,1099,1261,1368,1349,1234.28,1305.49,268.72,87.42,0.8839
Vid1_0869.png,2,1306,1410,1657,1511,1482.32,1460.93,351.01,101.81,0.8768
Vid1_0869.png,3,1512,1350,1805,1506,1658.95,1428.43,293.68,156.14,0.9065
Vid1_0869.png,6,1166,1249,1437,1341,1302.18,1295.35,270.65,91.77,0.8761
Vid1_0870.png,2,1308,1409,1657,1511,1482.87,1460.56,348.98,102.61,0.8749
Vid1_0870.png,3,1494,1341,1793,1503,1644.19,1422.89,298.53,162.14,0.9174
Vid1_0870.png,6,1228,1234,1498,1330,1363.44,1282.46,269.88,96.15,0.8904
Vid1_0871.png,2,1309,1408,1656,1511,1483.02,1459.8,347.5,102.6,0.8756
Vid1_0871.png,3,1483,1337,1786,1502,1635.17,1420.1,302.46,164.8,0.9165
Vid1_0871.png,6,1260,1225,1531,1322,1395.88,1273.63,271.19,97.2,0.8827
Vid1_0872.png,2,1311,1405,1657,1507,1484.37,1456.83,345.72,102.08,0.8745
Vid1_0872.png,3,1467,1332,1769,1497,1618.5,1414.83,302.01,164.69,0.9083
Vid1_0872.png,6,1314,1202,1585,1308,1449.9,1255.5,271.25,105.22,0.8991
Vid1_0873.png,2,1313,1403,1658,1506,1485.62,1455.08,344.86,102.3,0.8653
Vid1_0873.png,3,1444,1326,1742,1493,1593.63,1410.05,297.47,166.81,0.8766
Vid1_0873.png,6,1373,1181,1637,1291,1505.41,1236.78,264.62,110.05,0.8856
Vid1_0874.png,2,1317,1401,1659,1505,1488.39,1453.68,341.8,103.79,0.8519
Vid1_0874.png,3,1422,1319,1721,1490,1572.08,1405.09,299.09,170.68,0.8498
Vid1_0874.png,6,1419,1164,1675,1268,1547.8,1216.18,256.06,103.83,0.8985
Vid1_0875.png,2,1319,1400,1662,1504,1490.83,1452.62,343.2,103.74,0.8372
Vid1_0875.png,3,1407,1316,1704,1485,1556.14,1400.98,297.3,169.09,0.8514
Vid1_0875.png,6,1450,1151,1687,1253,1569.41,1202.57,237.03,102.06,0.878
Vid1_0876.png,2,1320,1398,1665,1504,1493.08,1451.47,344.41,106.17,0.8343
Vid1_0876.png,3,1381,1310,1683,1477,1532.46,1393.73,301.62,167.44,0.8686
Vid1_0876.png,6,1499,1128,1705,1238,1602.63,1183.69,205.91,109.74,0.8943
Vid1_0877.png,2,1321,1397,1667,1504,1494.22,1451.16,345.66,107.68,0.831
Vid1_0877.png,3,1369,1307,1674,1471,1521.97,1389.69,304.92,163.62,0.8786
Vid1_0877.png,6,1516,1119,1715,1235,1616.1,1177.44,199.75,115.76,0.8858
Vid1_0878.png,2,1322,1395,1665,1506,1494.02,1450.74,343.7,111.39,0.8544
Vid1_0878.png,3,1343,1302,1656,1457,1499.84,1380.18,313.54,155.16,0.8799
Vid1_0878.png,6,1534,1100,1728,1212,1631.24,1156.84,194.2,112.18,0.8844
Vid1_0879.png,2,1322,1396,1671,1506,1496.94,1451.26,348.96,109.83,0.8726
Vid1_0879.png,3,1321,1295,1623,1449,1472.32,1372.35,301.8,154.58,0.9005
Vid1_0879.png,6,1546,1081,1742,1202,1644.58,1142.49,196.66,120.98,0.8901
Vid1_0880.png,2,1323,1397,1675,1505,1499.58,1451.57,352.18,107.58,0.8668
Vid1_0880.png,3,1298,1286,1595,1448,1447.27,1367.52,297.2,162.66,0.9054
Vid1_0880.png,6,1580,1067,1732,1173,1656.36,1120.66,151.57,105.45,0.8306
Vid1_0881.png,2,1323,1398,1677,1504,1500.27,1451.45,354.17,106.84,0.867
Vid1_0881.png,3,1293,1284,1589,1448,1441.34,1366.48,295.89,164.62,0.904
Vid1_0881.png,6,1576,1063,1722,1166,1649.82,1114.76,146.27,102.58,0.8454
Vid1_0882.png,2,1322,1399,1675,1508,1499.11,1453.82,352.63,108.65,0.8826
Vid1_0882.png,3,1278,1275,1571,1442,1424.55,1358.95,292.98,166.42,0.9124
Vid1_0882.png,6,1606,1051,1738,1150,1672.46,1100.57,131.65,98.91,0.8315
Vid1_0883.png,2,1324,1400,1674,1506,1499.71,1453.26,350.45,106.36,0.8861
Vid1_0883.png,3,1253,1263,1552,1439,1402.58,1351.47,299.09,176.89,0.9011
Vid1_0883.png,6,1592,1039,1761,1137,1676.74,1088.31,168.66,97.57,0.8801
Vid1_0884.png,2,1325,1400,1671,1505,1498.7,1453.03,346.11,105.46,0.8859
Vid1_0884.png,3,1239,1254,1532,1429,1385.96,1341.79,292.21,174.46,0.9099
Vid1_0884.png,6,1583,1033,1754,1135,1668.82,1084.52,170.84,101.25,0.8789
Vid1_0885.png,2,1324,1401,1675,1505,1500.0,1453.65,350.13,103.95,0.888
Vid1_0885.png,3,1226,1244,1516,1419,1371.07,1332.21,290.08,175.44,0.9173
Vid1_0885.png,6,1569,1032,1727,1129,1648.62,1080.79,157.82,97.41,0.8472
Vid1_0886.png,2,1324,1402,1676,1507,1500.51,1454.63,352.49,105.18,0.9046
Vid1_0886.png,3,1193,1227,1480,1409,1336.78,1318.2,286.85,181.94,0.9176
Vid1_0886.png,6,1534,1025,1668,1128,1601.47,1076.97,134.26,102.69,0.8441
Vid1_0887.png,2,1324,1402,1678,1507,1501.45,1454.74,353.46,104.95,0.9058
Vid1_0887.png,3,1180,1218,1466,1404,1323.86,1311.62,285.91,186.36,0.917
Vid1_0887.png,6,1513,1023,1642,1130,1578.22,1077.0,129.26,106.48,0.8403
Vid1_0888.png,2,1325,1402,1678,1501,1501.74,1452.01,352.68,99.9,0.9001
Vid1_0888.png,3,1153,1199,1430,1395,1292.15,1297.33,276.98,195.82,0.9145
Vid1_0888.png,6,1463,1019,1654,1145,1559.2,1082.35,190.69,125.54,0.8753
Vid1_0889.png,2,1325,1401,1680,1499,1502.63,1450.74,355.19,98.5,0.8976
Vid1_0889.png,3,1132,1182,1410,1382,1271.15,1282.64,278.08,200.59,0.9136
Vid1_0889.png,6,1410,1046,1628,1154,1519.51,1100.11,218.89,107.84,0.8574
Vid1_0890.png,2,1325,1399,1681,1502,1503.69,1450.97,356.42,102.66,0.9005
Vid1_0890.png,3,1108,1165,1387,1367,1248.18,1266.93,278.46,202.0,0.9152
Vid1_0890.png,6,1356,1069,1612,1161,1484.05,1115.69,255.92,92.21,0.8814
Vid1_0891.png,2,1325,1399,1679,1502,1502.79,1451.14,354.11,102.58,0.9008
Vid1_0891.png,3,1093,1155,1373,1356,1233.65,1255.77,279.76,200.84,0.9095
Vid1_0891.png,6,1322,1079,1592,1165,1457.69,1122.73,269.84,86.46,0.8547
Vid1_0892.png,2,1326,1400,1680,1502,1503.49,1451.3,354.91,102.14,0.9039
Vid1_0892.png,3,1073,1140,1353,1342,1213.3,1241.25,280.39,201.85,0.9063
Vid1_0892.png,6,1281,1088,1555,1171,1418.72,1129.9,273.93,83.56,0.8869
Vid1_0893.png,2,1326,1399,1680,1500,1503.57,1450.2,354.1,101.18,0.8943
Vid1_0893.png,3,1052,1127,1326,1328,1189.49,1227.77,273.98,201.54,0.9135
Vid1_0893.png,6,1250,1092,1521,1178,1385.83,1135.66,271.39,85.6,0.8784
Vid1_0894.png,2,1327,1397,1681,1498,1504.33,1448.44,354.16,101.1,0.888
Vid1_0894.png,3,1030,1110,1302,1314,1166.26,1212.54,271.93,204.04,0.9124
Vid1_0894.png,6,1227,1088,1491,1184,1359.78,1136.64,263.91,95.53,0.8706
Vid1_0895.png,2,1327,1398,1682,1497,1505.0,1448.35,354.35,98.89,0.8953
Vid1_0895.png,3,1006,1096,1284,1298,1145.2,1197.28,278.18,202.21,0.9044
Vid1_0895.png,6,1189,1099,1454,1188,1322.0,1143.93,265.2,89.09,0.863
Vid1_0896.png,2,1330,1397,1684,1496,1507.1,1447.17,353.83,98.78,0.8885
Vid1_0896.png,3,981,1082,1259,1283,1120.78,1182.6,278.27,201.08,0.9017
Vid1_0896.png,6,1151,1104,1418,1194,1284.71,1149.77,267.36,89.88,0.8626
Vid1_0897.png,2,1333,1397,1684,1495,1509.03,1446.69,351.9,97.7,0.8868
Vid1_0897.png,3,965,1074,1247,1272,1106.37,1173.42,281.33,198.46,0.8934
Vid1_0897.png,6,1124,1104,1387,1197,1256.23,1150.98,262.76,93.1,0.8797
Vid1_0898.png,2,1334,1397,1684,1494,1509.41,1446.42,350.42,96.86,0.888
Vid1_0898.png,3,956,1070,1241,1269,1098.8,1170.19,285.28,198.96,0.8763
Vid1_0898.png,6,1100,1103,1359,1197,1230.24,1150.02,258.61,93.97,0.8662
Vid1_0899.png,2,1334,1396,1684,1493,1509.52,1445.09,349.78,97.76,0.8823
Vid1_0899.png,3,933,1067,1220,1261,1077.36,1164.65,286.89,193.66,0.712
Vid1_0899.png,6,987,1089,1294,1187,1141.07,1138.59,307.38,98.07,0.7814
Vid1_0900.png,2,1334,1392,1681,1497,1508.18,1445.26,346.69,104.86,0.8899
Vid1_0900.png,3,962,1097,1206,1257,1084.21,1177.55,243.98,160.55,0.6611
Vid1_0900.png,6,933,1082,1227,1184,1080.6,1133.5,294.29,102.3,0.8407
Vid1_0901.png,2,1334,1391,1679,1501,1507.05,1446.01,344.67,110.02,0.8915
Vid1_0901.png,3,955,1112,1201,1255,1078.38,1184.39,245.67,143.13,0.4224
Vid1_0901.png,6,909,1079,1196,1191,1053.12,1135.85,287.49,111.72,0.8125
Vid1_0902.png,2,1335,1387,1682,1503,1509.01,1445.54,347.39,116.19,0.8946
Vid1_0902.png,3,925,1084,1194,1251,1059.79,1168.28,269.07,166.78,0.864
Vid1_0902.png,6,848,1086,1122,1195,985.36,1141.2,273.42,108.75,0.2651
Vid1_0903.png,2,1333,1383,1681,1501,1507.27,1442.47,348.51,118.89,0.8968
Vid1_0903.png,3,895,1075,1180,1241,1038.1,1158.19,284.95,165.84,0.9087
Vid1_0903.png,6,778,1089,1044,1192,911.46,1140.88,265.11,102.78,0.8277
Vid1_0904.png,2,1335,1377,1674,1503,1504.96,1440.29,339.73,125.58,0.9073
Vid1_0904.png,3,878,1069,1164,1243,1021.76,1156.3,286.3,173.77,0.932
Vid1_0904.png,6,719,1081,988,1184,853.96,1133.22,269.49,103.03,0.7795
Vid1_0905.png,2,1334,1375,1674,1502,1504.67,1439.06,339.53,126.2,0.9035
Vid1_0905.png,3,873,1067,1160,1243,1017.3,1155.9,287.14,176.02,0.9255
Vid1_0905.png,6,702,1081,966,1181,834.73,1131.36,263.9,100.63,0.782
Vid1_0906.png,2,1333,1369,1677,1500,1505.63,1435.11,344.16,130.77,0.9082
Vid1_0906.png,3,867,1065,1155,1240,1011.29,1152.93,287.77,174.79,0.9185
Vid1_0906.png,6,653,1067,921,1169,787.56,1118.28,268.64,101.69,0.8676
Vid1_0907.png,2,1331,1360,1668,1505,1500.18,1432.85,336.46,145.54,0.9152
Vid1_0907.png,3,862,1062,1145,1241,1004.39,1151.89,282.9,178.42,0.9107
Vid1_0907.png,6,606,1055,884,1156,745.58,1106.02,277.81,101.95,0.8767
Vid1_0908.png,2,1328,1352,1668,1503,1498.62,1427.73,339.61,150.55,0.9158
Vid1_0908.png,3,858,1058,1140,1243,999.67,1150.54,282.27,185.02,0.9152
Vid1_0908.png,6,571,1045,844,1143,708.26,1094.4,273.31,97.77,0.8714
Vid1_0909.png,2,1325,1345,1665,1501,1495.46,1423.66,340.03,155.81,0.917
Vid1_0909.png,3,847,1050,1129,1242,988.3,1146.47,281.53,192.75,0.9149
Vid1_0909.png,6,539,1037,813,1130,676.67,1084.07,274.48,93.3,0.8825
Vid1_0910.png,2,1324,1343,1664,1501,1494.55,1422.41,340.13,157.45,0.9182
Vid1_0910.png,3,846,1048,1127,1241,987.05,1144.83,281.46,193.44,0.9141
Vid1_0910.png,6,532,1036,806,1126,669.61,1081.87,274.62,90.18,0.8732
Vid1_0911.png,2,1321,1337,1659,1495,1490.15,1416.64,337.9,158.49,0.9201
Vid1_0911.png,3,827,1031,1107,1225,967.51,1128.41,280.44,194.26,0.9154
Vid1_0911.png,6,494,1026,765,1113,629.98,1069.82,271.72,87.23,0.88
Vid1_0912.png,2,1320,1334,1656,1493,1488.59,1414.35,336.48,159.05,0.9212
Vid1_0912.png,3,818,1022,1096,1220,957.36,1121.46,277.42,197.09,0.9142
Vid1_0912.png,6,479,1022,749,1108,614.22,1065.51,270.42,86.71,0.8789
Vid1_0913.png,2,1320,1328,1658,1492,1489.41,1410.8,337.4,163.97,0.9156
Vid1_0913.png,3,795,1006,1068,1205,932.01,1105.99,272.97,198.46,0.9115
Vid1_0913.png,6,447,1015,710,1102,579.37,1059.04,263.11,86.53,0.8722
Vid1_0914.png,2,1319,1319,1653,1489,1486.17,1404.6,334.27,169.32,0.9171
Vid1_0914.png,3,768,989,1044,1189,906.18,1089.53,276.31,199.08,0.9086
Vid1_0914.png,6,404,1016,668,1105,536.47,1061.13,263.23,89.11,0.8807
Vid1_0915.png,2,1315,1311,1647,1489,1481.59,1400.57,331.31,177.24,0.9294
Vid1_0915.png,3,742,977,1027,1175,885.1,1076.97,284.41,198.0,0.9138
Vid1_0915.png,6,367,1022,628,1113,497.96,1067.99,260.57,90.54,0.8898
Vid1_0916.png,2,1313,1308,1646,1488,1480.3,1398.58,332.76,180.6,0.9275
Vid1_0916.png,3,728,973,1013,1166,870.58,1069.86,284.98,193.71,0.9169
Vid1_0916.png,6,345,1025,607,1121,476.59,1073.62,261.74,96.09,0.8852
Vid1_0917.png,2,1307,1302,1639,1480,1473.58,1391.2,331.45,178.31,0.9191
Vid1_0917.png,3,712,965,997,1153,854.75,1059.24,285.42,188.31,0.9251
Vid1_0917.png,6,318,1036,579,1132,448.68,1084.64,261.08,96.38,0.8703
Vid1_0918.png,2,1301,1294,1633,1475,1467.48,1384.9,331.11,181.71,0.914
Vid1_0918.png,3,694,958,980,1147,837.53,1052.94,285.64,189.1,0.9152
Vid1_0918.png,6,293,1044,557,1144,425.29,1094.48,263.76,100.45,0.8774
Vid1_0919.png,2,1295,1288,1625,1473,1460.36,1380.88,329.8,184.49,0.9154
Vid1_0919.png,3,673,956,970,1144,822.19,1050.2,297.11,188.11,0.9263
Vid1_0919.png,6,278,1048,541,1153,410.29,1101.06,263.16,104.24,0.8844
Vid1_0920.png,2,1283,1278,1613,1465,1448.29,1372.37,329.81,186.84,0.9325
Vid1_0920.png,3,654,955,953,1131,803.6,1043.49,298.85,176.87,0.9235
Vid1_0920.png,6,261,1051,519,1164,390.29,1107.73,257.78,112.71,0.8874
Vid1_0921.png,2,1271,1273,1603,1456,1437.48,1364.83,332.8,183.54,0.9263
Vid1_0921.png,3,635,956,938,1120,787.07,1038.43,302.53,164.37,0.9229
Vid1_0921.png,6,279,1062,460,1174,369.67,1118.56,181.23,112.26,0.8593
Vid1_0922.png,2,1260,1267,1592,1448,1426.35,1357.71,332.27,180.6,0.9259
Vid1_0922.png,3,623,957,928,1116,775.97,1036.85,304.9,158.44,0.921
Vid1_0922.png,6,299,1067,425,1178,362.5,1123.14,125.43,110.9,0.8126
Vid1_0923.png,2,1251,1264,1585,1442,1418.68,1353.72,333.48,177.93,0.9273
Vid1_0923.png,3,607,962,914,1115,760.55,1039.08,306.92,153.62,0.9189
Vid1_0923.png,6,311,1077,409,1194,360.63,1135.62,97.86,117.23,0.8167
Vid1_0924.png,2,1241,1261,1577,1439,1409.53,1350.46,336.13,177.48,0.9292
Vid1_0924.png,3,596,966,903,1116,749.61,1041.44,307.05,150.6,0.9186
Vid1_0924.png,6,298,1072,417,1210,358.03,1141.34,118.22,137.45,0.8547
Vid1_0925.png,2,1233,1259,1569,1435,1401.45,1347.6,336.15,176.6,0.9312
Vid1_0925.png,3,588,970,895,1117,741.95,1043.97,306.13,146.89,0.9084
Vid1_0925.png,6,297,1073,422,1224,360.25,1149.16,125.48,151.17,0.8527
Vid1_0926.png,2,1227,1257,1564,1433,1395.9,1345.47,337.61,176.23,0.9322
Vid1_0926.png,3,579,979,885,1125,732.55,1052.38,305.46,145.86,0.9156
Vid1_0926.png,6,309,1079,431,1235,370.75,1157.64,122.38,156.58,0.8436
Vid1_0927.png,2,1223,1254,1561,1427,1392.47,1340.79,338.73,173.06,0.9281
Vid1_0927.png,3,572,986,875,1132,724.02,1059.49,302.14,145.45,0.9178
Vid1_0927.png,6,329,1104,455,1246,392.65,1175.87,125.81,142.09,0.8504
Vid1_0928.png,2,1218,1249,1556,1427,1387.49,1338.83,337.05,178.17,0.9279
Vid1_0928.png,3,567,990,866,1132,717.2,1061.39,299.45,142.46,0.9205
Vid1_0928.png,6,328,1125,491,1267,410.08,1196.45,163.15,141.36,0.8804
Vid1_0929.png,2,1214,1245,1551,1424,1383.22,1334.75,336.47,178.97,0.9287
Vid1_0929.png,3,555,995,859,1136,707.54,1065.91,303.65,141.68,0.9096
Vid1_0929.png,6,340,1144,526,1287,433.46,1216.05,186.38,143.57,0.8728
Vid1_0930.png,2,1207,1240,1541,1421,1374.57,1330.94,333.96,180.47,0.9277
Vid1_0930.png,3,543,1000,844,1144,694.16,1072.32,301.64,144.18,0.9128
Vid1_0930.png,6,368,1160,574,1305,471.75,1232.95,206.39,144.21,0.8908
Vid1_0931.png,2,1202,1238,1533,1418,1367.77,1328.49,331.16,180.08,0.9253
Vid1_0931.png,3,536,1001,834,1148,685.4,1075.31,298.5,146.79,0.9164
Vid1_0931.png,6,386,1186,609,1316,498.1,1251.17,223.74,130.0,0.8725
Vid1_0932.png,2,1196,1236,1526,1417,1361.38,1327.02,329.73,180.66,0.9283
Vid1_0932.png,3,529,1004,825,1150,677.92,1077.17,296.12,146.29,0.9147
Vid1_0932.png,6,392,1193,640,1324,516.25,1259.02,247.58,131.06,0.8783
Vid1_0933.png,2,1185,1232,1518,1413,1352.34,1323.26,333.12,180.7,0.9238
Vid1_0933.png,3,509,1003,802,1160,656.36,1082.27,292.99,156.72,0.9244
Vid1_0933.png,6,444,1217,694,1336,569.37,1276.94,250.07,119.63,0.8641
Vid1_0934.png,2,1182,1231,1517,1413,1349.87,1322.89,335.45,182.11,0.9215
Vid1_0934.png,3,504,1004,794,1164,649.26,1084.64,289.73,160.2,0.9212
Vid1_0934.png,6,459,1225,712,1340,586.02,1283.18,253.02,115.39,0.8718
Vid1_0935.png,2,1174,1228,1502,1411,1338.3,1319.6,327.61,182.82,0.9261
Vid1_0935.png,3,485,1002,778,1164,631.66,1083.75,292.81,162.23,0.9229
Vid1_0935.png,6,502,1250,762,1344,632.65,1297.68,260.35,94.23,0.8564
Vid1_0936.png,2,1169,1225,1493,1409,1331.82,1317.99,324.13,184.02,0.9222
Vid1_0936.png,3,472,1001,767,1165,619.9,1083.35,294.41,163.52,0.9273
Vid1_0936.png,6,530,1258,796,1344,663.55,1301.67,266.79,85.41,0.8642
Vid1_0937.png,2,1157,1222,1484,1401,1320.95,1312.12,326.52,178.8,0.9236
Vid1_0937.png,3,455,1005,755,1168,605.78,1086.8,300.22,162.75,0.9186
Vid1_0937.png,6,585,1256,856,1342,720.99,1299.17,270.55,86.33,0.8631
Vid1_0938.png,2,1148,1217,1475,1398,1311.87,1307.83,326.78,180.58,0.927
Vid1_0938.png,3,445,1009,742,1170,593.67,1089.52,297.0,161.04,0.9183
Vid1_0938.png,6,630,1253,900,1339,765.59,1296.2,269.54,86.35,0.8706
Vid1_0939.png,2,1136,1211,1464,1392,1300.38,1301.86,327.58,181.54,0.929
Vid1_0939.png,3,435,1014,735,1173,585.46,1094.01,299.08,158.15,0.9157
Vid1_0939.png,6,669,1245,937,1335,803.6,1290.26,268.16,89.85,0.8837
Vid1_0940.png,2,1121,1206,1450,1386,1285.99,1296.62,328.82,180.48,0.9345
Vid1_0940.png,3,428,1024,725,1178,576.93,1101.26,297.68,154.09,0.9255
Vid1_0940.png,6,706,1233,968,1327,837.57,1280.57,261.88,93.35,0.8869
Vid1_0941.png,2,1117,1204,1443,1385,1280.79,1295.28,325.77,180.78,0.9338
Vid1_0941.png,3,426,1025,724,1178,575.48,1102.41,298.83,152.92,0.9224
Vid1_0941.png,6,715,1231,976,1326,845.58,1278.6,261.02,95.01,0.8893
Vid1_0942.png,2,1102,1200,1433,1376,1267.77,1288.19,330.97,176.01,0.9272
Vid1_0942.png,3,437,1035,694,1170,565.95,1102.95,257.3,135.48,0.9056
Vid1_0942.png,6,748,1208,992,1316,870.27,1262.63,244.05,107.3,0.8811
Vid1_0943.png,2,1092,1197,1425,1370,1259.14,1284.11,332.48,173.63,0.9226
Vid1_0943.png,3,440,1040,678,1167,559.43,1104.06,238.05,127.17,0.9019
Vid1_0943.png,6,785,1192,1000,1314,892.83,1253.37,215.44,122.33,0.8786
Vid1_0944.png,2,1075,1187,1399,1359,1237.5,1273.48,323.43,172.51,0.9251
Vid1_0944.png,3,432,1048,659,1170,545.6,1109.27,226.96,122.01,0.8963
Vid1_0944.png,6,816,1173,1025,1308,920.56,1241.05,209.04,134.98,0.8983
Vid1_0945.png,2,1050,1174,1376,1353,1213.46,1263.75,326.16,178.99,0.9295
Vid1_0945.png,3,424,1056,626,1177,525.52,1117.14,201.87,120.93,0.8949
Vid1_0945.png,6,830,1160,1040,1285,935.52,1223.09,209.13,124.24,0.8941
Vid1_0946.png,2,1030,1162,1355,1348,1192.66,1255.64,325.29,185.81,0.912
Vid1_0946.png,3,415,1066,566,1179,491.34,1122.83,151.31,112.44,0.8464
Vid1_0946.png,6,844,1152,1050,1270,947.52,1211.17,205.09,118.28,0.87
Vid1_0947.png,2,1020,1153,1336,1340,1178.46,1247.37,316.82,187.08,0.9059
Vid1_0947.png,3,401,1072,577,1182,489.62,1127.59,175.97,110.25,0.8643
Vid1_0947.png,6,852,1141,1054,1241,953.87,1191.6,201.97,99.72,0.8612
Vid1_0948.png,2,1018,1151,1333,1339,1176.33,1245.66,315.15,188.57,0.9037
Vid1_0948.png,3,397,1074,575,1182,486.49,1128.63,177.71,108.26,0.8558
Vid1_0948.png,6,847,1138,1055,1234,951.48,1186.75,208.15,95.65,0.8701
Vid1_0949.png,2,1017,1146,1314,1331,1166.07,1239.02,296.24,185.3,0.8992
Vid1_0949.png,3,376,1082,604,1191,490.8,1136.91,228.36,109.0,0.8704
Vid1_0949.png,6,875,1123,1083,1213,979.39,1168.24,208.71,89.66,0.8381
Vid1_0950.png,2,1021,1154,1291,1328,1156.4,1241.76,269.74,174.06,0.8663
Vid1_0950.png,3,362,1091,633,1201,498.28,1146.5,271.37,109.12,0.8814
Vid1_0950.png,6,898,1113,1114,1203,1006.69,1158.82,215.87,90.05,0.8452
Vid1_0951.png,2,1007,1161,1275,1323,1141.55,1242.7,268.64,162.17,0.8777
Vid1_0951.png,3,364,1098,652,1206,508.74,1152.18,288.02,108.19,0.8853
Vid1_0951.png,6,913,1111,1146,1203,1029.81,1157.38,233.43,91.66,0.809
Vid1_0952.png,2,967,1127,1257,1320,1112.3,1223.91,289.92,192.81,0.8236
Vid1_0952.png,3,376,1108,676,1213,526.43,1160.95,299.31,104.58,0.8802
Vid1_0952.png,6,937,1109,1173,1204,1055.2,1156.58,236.22,94.9,0.776
Vid1_0953.png,2,934,1109,1230,1311,1082.43,1210.79,296.04,202.4,0.7892
Vid1_0953.png,3,392,1117,694,1222,543.48,1169.77,302.13,104.6,0.8814
Vid1_0954.png,2,911,1102,1236,1299,1074.04,1200.82,325.21,197.18,0.8992
Vid1_0954.png,3,409,1129,712,1231,560.96,1180.63,303.91,102.09,0.8836
Vid1_0955.png,2,892,1098,1214,1286,1053.21,1192.28,321.7,187.97,0.9121
Vid1_0955.png,3,431,1143,728,1244,579.87,1193.58,296.51,101.13,0.8714
Vid1_0956.png,2,880,1096,1204,1278,1042.86,1187.58,323.95,182.66,0.9088
Vid1_0956.png,3,450,1153,741,1257,595.95,1205.56,291.01,103.38,0.8885
Vid1_0956.png,7,1094,1148,1343,1278,1219.25,1213.51,248.76,130.19,0.8091
Vid1_0957.png,2,866,1095,1191,1273,1029.08,1184.44,324.32,177.38,0.9271
Vid1_0957.png,3,473,1160,755,1270,614.05,1215.6,281.98,109.21,0.9025
Vid1_0957.png,7,1119,1165,1378,1287,1248.78,1226.37,258.71,121.98,0.8231
Vid1_0958.png,2,854,1096,1185,1269,1019.92,1183.14,330.43,173.16,0.9292
Vid1_0958.png,3,497,1170,773,1275,635.62,1222.79,276.12,105.37,0.8853
Vid1_0958.png,7,1157,1186,1423,1295,1290.16,1241.4,266.12,108.81,0.8593
Vid1_0959.png,2,844,1097,1179,1269,1011.5,1183.68,335.0,171.96,0.9257
Vid1_0959.png,3,505,1179,796,1279,650.7,1229.38,290.93,99.53,0.8767
Vid1_0959.png,7,1201,1200,1460,1301,1330.92,1251.2,259.48,100.92,0.8786
Vid1_0960.png,2,837,1098,1175,1269,1006.32,1183.83,338.49,171.39,0.9235
Vid1_0960.png,3,511,1186,812,1285,661.67,1235.92,301.29,98.41,0.869
Vid1_0960.png,7,1235,1211,1497,1307,1366.37,1259.16,262.37,95.94,0.878
Vid1_0961.png,2,829,1096,1152,1257,991.1,1177.19,323.7,161.59,0.9232
Vid1_0961.png,3,526,1193,831,1296,678.94,1245.39,305.75,102.95,0.8927
Vid1_0961.png,7,1280,1221,1545,1309,1412.66,1265.84,265.14,87.86,0.8743
Vid1_0962.png,2,815,1095,1138,1260,977.19,1178.04,322.98,165.0,0.9232
Vid1_0962.png,3,539,1201,849,1310,694.03,1255.85,310.05,108.87,0.8811
Vid1_0962.png,7,1340,1226,1596,1312,1468.62,1269.8,256.09,85.89,0.8703
Vid1_0963.png,2,808,1095,1132,1262,970.96,1178.94,324.01,166.54,0.9234
Vid1_0963.png,3,546,1204,856,1317,701.49,1261.21,310.2,112.76,0.8822
Vid1_0963.png,7,1361,1228,1620,1313,1490.9,1271.01,259.7,85.36,0.8688
Vid1_0964.png,2,791,1098,1122,1263,957.08,1181.13,331.4,165.26,0.9211
Vid1_0964.png,3,558,1213,868,1331,713.91,1272.35,310.15,117.63,0.884
Vid1_0964.png,7,1405,1232,1674,1319,1539.89,1275.81,269.16,86.97,0.8869
Vid1_0965.png,2,784,1101,1101,1257,942.77,1179.4,316.59,155.25,0.9121
Vid1_0965.png,3,575,1225,881,1341,728.5,1283.63,306.89,116.72,0.8936
Vid1_0965.png,7,1455,1237,1726,1327,1590.92,1282.51,271.49,90.94,0.8852
Vid1_0966.png,2,803,1105,1027,1239,915.09,1172.43,224.05,134.47,0.8849
Vid1_0966.png,3,587,1237,892,1351,739.86,1294.32,304.99,113.95,0.8906
